"date","fips","state","cases","deaths","State.of.emergency","Date.closed.K.12.schools","Closed.day.cares","Date.banned.visitors.to.nursing.homes","Stay.at.home..shelter.in.place","End.relax.stay.at.home.shelter.in.place","Closed.non.essential.businesses","Reopen.businesses","Religious.Gatherings.Exempt.Without.Clear.Social.Distance.Mandate.","Mandate.face.mask.use.by.all.individuals.in.public.spaces","Mandate.face.mask.use.by.employees.in.essential.businesses","Alcohol.Liquor.Stores.Open","Keep.Firearms.Sellers.Open","Closed.restaurants.except.take.out","Reopen.restaurants","Closed.gyms","Repened.gyms","Closed.movie.theaters","Reopened.movie.theaters","Stop.Initiation.of.Evictions.overall.or.due.to.COVID.related.issues","Stop.enforcement.of.evictions.overall.or.due.to.COVID.related.issues","Renter.grace.period.or.use.of.security.deposit.to.pay.rent","Order.freezing.utility.shut.offs","Froze.mortgage.payments","Modify.Medicaid.requirements.with.1135.waivers..date.of.CMS.approval.","Reopened.ACA.enrollment.using.a.special.enrollment.period","Suspended.elective.medical.dental.procedures","Resumed.elective.medical.procedures","Waived.one.week.waiting.period.for.unemployment.insurance","Waive.work.search.requirement.for.unemployment.insurance","Expand.eligibility.of.unemployment.insurance.to.anyonewho.is.quarantined.and.or.taking.care.of.someone.who.is.quarantined","Expand.eligibility.of.unemployment.insurance.to.those.who.have.lost.childcare.school.closures","Extend.the.amount.of.time.an.individual.can.be.on.unemployment.insurance","Paid.sick.leave","Population.density.per.square.miles","Population.2018","Square.Miles","Number.Homeless..2019.","Percent.Unemployed..2018.","Percent.living.under.the.federal.poverty.line..2018.","Percent.at.risk.for.serious.illness.due.to.COVID","All.cause.deaths.2016","positive","negative","pending","hospitalizedCurrently","hospitalizedCumulative","inIcuCurrently","inIcuCumulative","onVentilatorCurrently","onVentilatorCumulative","recovered.ctp","hash","dateChecked","deaths.ctp","hospitalized","total","totalTestResults","posNeg","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","percentchangehours","percentchangebusinesses","ST","cases.nyt","deaths.nyt"
2020-04-13,26,"Michigan",25635,1602,2020-03-10,2020-03-16,2020-03-24,2020-03-14,2020-03-24,NA,2020-03-24,NA,"1",NA,NA,1,0,2020-03-16,NA,2020-03-16,NA,2020-03-16,NA,NA,2020-03-20,NA,2020-03-28,NA,2020-04-06,"0",2020-03-21,NA,2020-01-01,1,1,1,1,"1",103.36,9995915,96714,"8,575","5.3","14.1","41.2","96,231",25635,57009,NA,3986,NA,1570,NA,1365,NA,447,"66c92c8befd3220371550c8729f82fa8d7a17a3a","2020-04-13T20:00:00Z",1602,NA,82644,82644,82644,115,0,2210,997,3207,-57,-28,-22,-59,-61,25,-70,-61,"MI",25487,1601
2020-04-13,27,"Minnesota",1621,70,2020-03-13,2020-03-18,NA,2020-03-16,2020-03-28,NA,2020-03-28,2020-04-27,"0",NA,NA,1,1,2020-03-17,NA,2020-03-17,NA,2020-03-17,NA,2020-03-24,2020-03-24,NA,NA,NA,2020-03-27,"3/20/2020",2020-03-23,NA,2020-04-06,0,1,1,0,"0",64.54,5611179,86936,"7,977","3.4","9.6","33.9","43,078",1650,36777,NA,157,361,74,146,NA,NA,842,"58b6311ace3e68e769980be6addd27758f367182","2020-04-13T20:00:00Z",70,361,38427,38427,38427,0,0,977,29,1006,-45,-20,-22,-60,-50,22,-54,-43,"MN",1650,70
2020-04-13,28,"Mississippi",2942,98,2020-03-14,2020-03-20,NA,2020-03-24,2020-04-03,2020-04-27,2020-04-03,2020-04-27,"0",NA,NA,1,1,2020-03-24,NA,2020-03-24,NA,2020-03-24,NA,NA,2020-04-01,NA,2020-03-19,NA,2020-03-23,"3/24/2020",2020-03-19,2020-04-24,2020-03-21,1,1,0,0,"0",61.66,2986530,48432,"1,184","7.1","19.7","42.5","31,741",2942,28042,NA,NA,549,124,NA,84,NA,NA,"6869fbdb314470af627e647ba339e869756a8298","2020-04-13T20:00:00Z",98,549,30984,30984,30984,2,1,9410,161,9571,-27,-9,-14,-28,-40,14,-46,-42,"MS",2942,98
2020-04-13,29,"Missouri",4515,123,2020-03-13,2020-03-23,NA,2020-04-06,2020-04-06,2020-05-04,NA,NA,"1",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-25,"0",NA,NA,NA,1,1,0,0,"0",87.89,6126452,69707,"6,179","4.2","13.2","40.5","59,873",4388,41040,NA,988,NA,NA,NA,NA,NA,NA,"48de0f7d502836ea55ad90341d91104f716ea7ed","2020-04-13T20:00:00Z",114,NA,45428,45428,45428,4,0,0,228,228,-39,-14,-15,-38,-46,18,-45,-42,"MO",4388,136
2020-04-13,30,"Montana",394,7,2020-03-12,2020-03-16,NA,2020-03-15,2020-03-28,2020-04-26,2020-03-28,2020-04-27,"0",NA,NA,1,1,2020-03-20,2020-05-04,2020-03-20,NA,2020-03-20,NA,2020-03-30,2020-03-30,NA,2020-03-30,NA,2020-03-30,"0",NA,NA,2020-03-17,1,1,0,0,"0",7.22,1062305,147040,"1,357","3.5","13","39","9,905",394,8704,NA,21,47,NA,NA,NA,NA,171,"1ee9635f3af084d2b1703ac61739fd9440358304","2020-04-13T20:00:00Z",7,47,9098,9098,9098,1,0,178,7,185,-38,-15,6,-37,-40,15,-44,-39,"MT",394,7
2020-04-13,31,"Nebraska",814,17,2020-03-13,2020-04-03,NA,NA,NA,NA,NA,NA,"0",NA,NA,1,1,2020-04-03,NA,2020-04-03,NA,2020-04-03,NA,2020-03-25,NA,NA,NA,NA,2020-04-02,"0",2020-04-03,2020-05-04,2020-03-17,1,1,0,0,"0",24.94,1929268,77348,"2365","3.5","11","36.6","16,217",814,10158,NA,NA,NA,NA,NA,NA,NA,NA,"dca6111ee5fb521097ef8b27743c224713cc5092","2020-04-13T20:00:00Z",17,NA,10972,10972,10972,0,0,258,23,281,-35,-12,-1,-27,-41,17,-32,-31,"NE",871,19
2020-04-13,32,"Nevada",2990,114,2020-03-12,2020-03-16,NA,NA,2020-03-31,NA,2020-03-21,NA,"0",NA,NA,0,1,2020-03-21,NA,2020-03-21,NA,2020-03-21,NA,2020-03-29,NA,NA,NA,NA,2020-04-07,"3/17/2020",NA,NA,2020-03-18,1,0,0,0,"1",27.44,3034392,110572,"7,169","5.6","12.9","36.1","23,902",2971,22493,NA,NA,NA,NA,NA,NA,NA,NA,"9dc1eb61a67199b2b083862e2949d04b07670a87","2020-04-13T20:00:00Z",114,NA,25464,25464,25464,2,0,718,135,853,-46,-19,-37,-56,-52,20,-63,-54,"NV",3036,114
2020-04-13,33,"New Hampshire",985,23,2020-03-13,2020-03-16,NA,2020-03-15,2020-03-28,NA,2020-03-28,NA,"0",NA,NA,1,1,2020-03-16,NA,2020-03-27,NA,2020-03-28,NA,2020-03-17,2020-03-17,NA,2020-03-17,NA,2020-03-23,"0",NA,NA,2020-03-17,0,1,1,0,"0",145.09,1356458,9349,"1,396","3.6","7.6","40.5","12,203",985,10222,125,NA,152,NA,NA,NA,NA,239,"4c755414bd724a745f7c748ed32bd161be48e6a5","2020-04-13T20:00:00Z",23,152,11332,11207,11207,0,6,226,56,282,-46,-27,-40,-59,-50,22,-62,-48,"NH",1020,23
2020-04-13,34,"New Jersey",64584,2443,2020-03-09,2020-03-18,2020-03-18,NA,2020-03-21,NA,2020-03-21,NA,"0",2020-04-08,2020-04-08,1,1,2020-03-16,NA,2020-03-16,NA,2020-03-16,NA,NA,2020-03-19,2020-04-24,2020-04-13,NA,2020-03-23,"0",2020-03-27,NA,2020-01-01,1,1,1,0,"1",1021.27,8908520,8723,"8,862","4.9","9.5","34.6","73,155",64584,64885,NA,7781,NA,1886,NA,1611,NA,NA,"f10013846bdebee508305109342406d19382e1b7","2020-04-13T20:00:00Z",2443,NA,129469,129469,129469,93,0,0,2734,2734,-70,-40,-54,-76,-64,30,-65,-54,"NJ",64584,2443
2020-04-13,35,"New Mexico",1262,26,2020-03-11,2020-03-16,NA,2020-03-13,2020-03-24,NA,2020-03-24,NA,"1",NA,NA,0,0,2020-03-19,NA,2020-03-19,NA,2020-03-19,NA,NA,2020-03-24,NA,2020-03-19,NA,2020-03-23,"0",2020-03-27,NA,NA,1,1,0,0,"0",17.23,2095428,121590,"3,241","6.1","19.5","39.4","18,365",1245,29270,NA,80,NA,NA,NA,NA,NA,295,"2b1efe12b5e1e2732ca1c703e1b1d85dac4ae8c9","2020-04-13T20:00:00Z",26,NA,30515,30515,30515,6,0,1752,71,1823,-44,-19,-42,-40,-49,19,-54,-44,"NM",1345,31
2020-04-13,36,"New York",195749,14390,2020-03-07,2020-03-18,NA,2020-03-13,2020-03-22,NA,2020-03-22,NA,"1",2020-04-17,2020-04-17,1,0,2020-03-16,NA,2020-03-16,NA,2020-03-16,NA,2020-03-22,2020-03-22,NA,2020-03-13,2020-03-21,2020-03-26,"3/16/2020",2020-03-20,NA,2020-03-12,0,0,1,0,"0",358.21,19542209,54555,"92,091","5","13.6","36.9","154,358",195031,283326,NA,18825,42637,5156,NA,NA,NA,23887,"019ad7be06dac51063f01cd1181d27bca5e553ce","2020-04-13T20:00:00Z",10056,42637,478357,478357,478357,671,43,10419,6337,16756,-70,-39,-59,-76,-64,29,-72,-64,"NY",195031,10056
2020-04-13,37,"North Carolina",4886,94,2020-03-10,2020-03-16,NA,2020-03-23,2020-03-30,NA,2020-03-30,NA,"1",NA,NA,1,1,2020-03-17,NA,2020-03-25,NA,2020-03-25,NA,NA,NA,NA,2020-03-19,NA,2020-03-23,"0",NA,NA,2020-03-17,1,1,0,0,"0",192.94,10383620,53819,"9,314","5","14","39","90,465",4816,58572,NA,313,NA,NA,NA,NA,NA,NA,"813a9cb064e17ff6e72219744f027f5088392253","2020-04-13T20:00:00Z",86,NA,63388,63388,63388,5,0,953,296,1249,-39,-17,1,-51,-49,18,-56,-45,"NC",4788,91
2020-04-13,38,"North Dakota",331,8,2020-03-13,2020-03-16,NA,2020-04-06,NA,NA,NA,NA,"0",NA,NA,1,1,2020-03-20,2020-05-01,2020-03-20,2020-05-01,2020-03-20,2020-05-01,NA,NA,NA,NA,NA,2020-03-24,"0",NA,NA,2020-03-20,1,1,0,0,"0",10.75,760077,70698,"557","2.8","10.7","34.6","6,242",331,10450,NA,13,40,NA,NA,NA,NA,127,"74ba42bdde7f9eefc5627f7c42c8f940763bbc2b","2020-04-13T20:00:00Z",8,40,10781,10781,10781,0,1,408,23,431,-44,-19,-31,-40,-38,19,-40,-30,"ND",331,9
2020-04-13,39,"Ohio",6975,274,2020-03-09,2020-03-17,2020-03-26,2020-03-11,2020-03-24,NA,2020-03-24,2020-05-04,"0",NA,NA,1,1,2020-03-15,NA,2020-03-17,NA,2020-03-17,NA,NA,NA,NA,2020-03-13,NA,2020-04-22,"0",2020-03-18,2020-05-01,2020-03-16,0,1,0,0,"0",260.77,11689442,44826,"10,345","4.9","13.9","39.8","119,572",6975,58137,NA,NA,2033,NA,613,NA,NA,NA,"fed2c54bfbaa53e982b6d3a6d9018362e8227a75","2020-04-13T20:00:00Z",274,2033,65112,65112,65112,21,85,1498,371,1869,-43,-20,-18,-37,-49,21,-56,-48,"OH",6975,274
2020-04-13,4,"Arizona",3705,132,2020-03-11,2020-03-16,NA,NA,2020-03-31,NA,2020-03-30,NA,"1",NA,NA,1,1,2020-03-20,NA,2020-03-20,NA,2020-03-20,NA,NA,2020-03-24,NA,NA,NA,2020-03-23,"0",2020-03-21,2020-05-01,2020-03-18,1,1,1,0,"1",62.91,7171646,113990,"10,007","5.4","14","39.1","56,645",3702,39645,NA,525,NA,286,NA,195,NA,NA,"0ce3933cdbea79fb6bb942023171da802a935825","2020-04-13T20:00:00Z",122,NA,43347,43347,43347,7,0,1075,163,1238,-39,-21,-22,-42,-47,17,-49,-38,"AZ",3702,122
2020-04-13,40,"Oklahoma",2069,99,2020-03-15,2020-03-17,NA,2020-03-16,NA,NA,2020-04-01,2020-04-24,"0",NA,NA,1,1,2020-04-01,2020-05-01,2020-04-01,2020-05-01,2020-04-01,2020-05-01,NA,NA,NA,NA,NA,2020-03-24,"0",2020-03-24,2020-04-24,2020-03-21,1,0,0,0,"0",56.41,3943079,69899,"3,944","4.4","15.6","40.8","39,276",2069,20790,NA,383,457,191,NA,NA,NA,865,"4191ae6166d8548c2596587043111b10ac96c6c2","2020-04-13T20:00:00Z",99,457,22859,22859,22859,3,11,0,99,99,-34,-14,-33,-28,-42,18,-40,-34,"OK",2069,98
2020-04-13,41,"Oregon",1584,53,2020-03-08,2020-03-16,2020-03-25,NA,2020-03-23,NA,NA,NA,"0",NA,NA,1,1,2020-03-17,NA,2020-03-24,NA,2020-03-24,NA,2020-04-01,2020-03-22,NA,NA,NA,2020-03-25,"0",2020-03-18,2020-05-01,NA,1,1,1,0,"1",42.6,4190713,98379,"15,876","5","12.6","39.8","35,778",1584,29537,NA,321,369,96,NA,50,NA,NA,"b512824791533724a49c30378f83ab6c5f8f440c","2020-04-13T20:00:00Z",53,369,31121,31121,31121,1,10,1306,57,1363,-38,-15,34,-44,-46,16,-54,-48,"OR",1584,53
2020-04-13,42,"Pennsylvania",24292,589,2020-03-06,2020-03-16,2020-03-17,2020-03-17,2020-04-01,NA,2020-03-19,NA,"1",2020-04-19,2020-04-19,1,1,2020-03-17,NA,2020-03-19,NA,2020-03-19,NA,2020-03-18,2020-03-18,NA,2020-03-13,NA,2020-03-27,"0",2020-03-20,2020-04-27,2020-03-27,1,1,0,0,"0",278.09,12807060,46054,"13,199","4.9","12.2","39.8","133,040",24199,105593,NA,2243,NA,NA,NA,669,NA,NA,"d3f878ae067f662c5425d813556e38963ac10e24","2020-04-13T20:00:00Z",524,NA,129792,129792,129792,17,0,3536,1366,4902,-53,-30,-40,-62,-55,23,-66,-55,"PA",24295,563
2020-04-13,44,"Rhode Island",2665,63,2020-03-09,2020-03-16,2020-03-16,2020-03-13,2020-03-28,NA,2020-03-30,NA,"0",2020-04-18,2020-04-18,1,1,2020-03-17,NA,2020-03-23,NA,2020-03-23,NA,2020-03-19,NA,NA,2020-03-16,NA,2020-03-25,"3/14/2020",NA,NA,2020-03-08,0,1,1,0,"1",684.35,1057315,1545,"1,055","5.5","12.9","38.3","9,735",2976,17685,NA,197,331,50,NA,26,NA,135,"c8feb721e136d0a52f133a66a069ffbb7e80691d","2020-04-13T20:00:00Z",73,331,20661,20661,20661,10,331,0,311,311,-56,-39,-51,-75,-54,24,-62,-53,"RI",2976,73
2020-04-13,45,"South Carolina",3391,82,2020-03-13,2020-03-16,NA,2020-03-15,2020-04-07,NA,2020-04-01,2020-04-20,"0",NA,NA,1,1,2020-03-18,NA,2020-04-01,NA,2020-04-01,NA,2020-03-17,NA,NA,2020-03-18,NA,2020-03-30,"0",NA,NA,2020-03-19,1,0,0,0,"0",158.78,5084127,32020,"4,172","5.3","15.3","41.4","48,130",3319,28106,NA,NA,496,NA,NA,NA,NA,NA,"e39bcc755d0cc87ba9446729a4a1241d4fee6776","2020-04-13T20:00:00Z",82,496,31425,31425,31425,0,0,0,0,0,-36,-15,-23,-37,-45,16,-48,-38,"SC",3439,87
2020-04-13,46,"South Dakota",868,6,2020-03-13,2020-03-16,NA,NA,NA,NA,NA,NA,"0",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24,"0",2020-03-23,NA,NA,1,1,1,0,"0",11.44,882235,77116,"995","3","13.1","35.3","7,845",868,8134,0,NA,44,NA,NA,NA,NA,207,"d6fdd504a7297a9ad1ec09a772f7cd53ad90d099","2020-04-13T20:00:00Z",6,44,9002,9002,9002,0,1,311,138,449,-41,-14,-18,-30,-39,18,-31,-30,"SD",868,6
2020-04-13,47,"Tennessee",5610,109,2020-03-12,2020-03-20,NA,2020-03-23,2020-04-02,NA,2020-04-01,NA,"1",NA,NA,1,1,2020-03-23,NA,2020-03-23,NA,2020-03-23,NA,NA,NA,NA,2020-03-31,NA,2020-03-30,"0",2020-03-24,2020-05-01,2020-03-19,1,1,1,0,"0",160.64,6770010,42144,"7467","5.5","15.3","41.6","67,857",5610,70585,NA,NA,579,NA,NA,NA,NA,1671,"4798bcbacd867bc269aac274fc75fc9fd32df2cb","2020-04-13T20:00:00Z",109,579,76195,76195,76195,8,12,5216,302,5518,-33,-11,-21,-35,-44,17,-54,-39,"TN",5483,114
2020-04-13,48,"Texas",14275,305,2020-03-13,2020-03-23,NA,2020-03-21,NA,2020-04-27,2020-03-31,NA,"1",NA,NA,1,1,2020-03-21,2020-05-01,2020-03-21,NA,2020-03-31,2020-05-01,NA,2020-03-19,NA,2020-03-26,NA,2020-03-30,"0",2020-03-22,2020-04-21,2020-03-17,1,1,0,0,"0",106.86,28701845,268596,"25,848","4.9","14.9","34.8","191,966",13906,119320,NA,1176,NA,NA,NA,NA,NA,2269,"6f951cbd8c25986d844e2e30c3718cb9cfea2fbc","2020-04-13T20:00:00Z",287,NA,133226,133226,133226,16,0,8271,422,8693,-38,-18,-29,-45,-47,20,-51,-41,"TX",14487,320
2020-04-13,49,"Utah",2363,13,2020-03-06,2020-03-16,NA,2020-04-01,NA,NA,NA,NA,"0",NA,NA,1,1,2020-03-19,2020-05-01,NA,2020-05-01,NA,2020-05-01,NA,2020-04-01,NA,NA,NA,2020-04-10,"0",2020-03-25,2020-04-22,NA,0,1,0,0,"0",37.23,3161105,84897,"2,798","3.2","9","30","17,913",2363,43424,NA,NA,201,NA,NA,NA,NA,218,"9da0e13ad75b4e608cac7956fda03bd19ba2d526","2020-04-13T20:00:00Z",18,201,45787,45787,45787,0,6,1493,60,1553,-38,-14,2,-47,-48,19,-29,-24,"UT",2363,18
2020-04-13,5,"Arkansas",1410,29,2020-03-11,2020-03-17,NA,2020-03-13,NA,NA,NA,NA,"0",NA,NA,1,1,2020-03-19,NA,2020-03-20,NA,NA,NA,NA,NA,NA,2020-04-10,NA,2020-04-02,"0",2020-04-03,2020-04-27,2020-03-17,1,1,0,0,"0",56.67,3013825,53179,"2,717","4.5","17.2","43.5","31,756",1410,19394,NA,74,130,NA,43,28,39,391,"babc64d1c0a349d46b8b6acb6d58ae86d81a931a","2020-04-13T20:00:00Z",30,130,20804,20804,20804,3,0,952,130,1082,-26,-8,-9,-22,-39,12,-49,-37,"AR",1475,30
2020-04-13,50,"Vermont",748,28,2020-03-13,2020-03-18,2020-03-18,2020-03-13,2020-03-25,NA,2020-03-25,2020-04-27,"0",NA,2020-04-17,1,1,2020-03-17,NA,2020-03-23,NA,2020-03-25,NA,NA,NA,NA,2020-03-27,NA,2020-03-30,"3/20/2020",2020-03-20,NA,2020-03-13,1,1,1,0,"1",65.13,626299,9616,"1,089","3.8","11","39.1","5,909",748,9618,NA,33,NA,NA,NA,NA,NA,15,"14051825f769b3fefa36f69aef7735081ba73a3d","2020-04-13T20:00:00Z",28,NA,10366,10366,10366,1,0,504,21,525,-53,-31,-38,-62,-56,23,-73,-60,"VT",748,28
2020-04-13,51,"Virginia",5747,149,2020-03-12,2020-03-16,NA,NA,2020-03-30,NA,NA,NA,"0",NA,NA,1,1,2020-03-25,NA,2020-03-25,NA,2020-03-25,NA,NA,NA,NA,2020-03-16,NA,2020-03-23,"0",2020-03-25,2020-05-01,2020-03-17,1,1,1,0,"0",199.13,8517685,42775,"5,783","4.2","10.7","35.9","66,473",5747,35654,473,1238,NA,428,NA,302,NA,NA,"e6cfda1e1cbf4242dfa8c853d239fdd36d5a6381","2020-04-13T20:00:00Z",149,NA,41874,41401,41401,8,0,943,473,1416,-44,-24,-14,-58,-52,23,-54,-43,"VA",5747,149
2020-04-13,53,"Washington",10635,513,2020-02-29,2020-03-17,NA,2020-03-16,2020-03-23,NA,2020-03-25,NA,"0",NA,NA,1,0,2020-03-16,NA,2020-03-16,NA,2020-03-16,NA,2020-03-18,2020-03-18,NA,2020-03-18,NA,2020-03-19,"3/10/2020",2020-03-19,2020-04-29,2020-03-18,1,1,0,0,"1",105.69,7535591,71298,"21577","4.3","10.3","35.1","54,769",10587,123281,NA,527,NA,166,NA,NA,NA,NA,"6eb661fe6f74bc111ce6d0564240982a266653b7","2020-04-13T20:00:00Z",526,NA,133868,133868,133868,17,0,3748,189,3937,-40,-18,19,-56,-55,20,-54,-46,"WA",10538,525
2020-04-13,54,"West Virginia",611,8,2020-03-16,2020-03-16,2020-03-26,NA,2020-03-24,NA,2020-03-24,NA,"1",NA,NA,1,1,2020-03-18,NA,2020-03-19,NA,2020-03-24,NA,NA,NA,NA,NA,NA,2020-03-30,"0",2020-04-01,2020-04-20,2020-03-19,1,1,0,0,"0",74.53,1805832,24230,"1,397","5.8","17.8","49.3","22,732",626,16029,NA,95,164,43,73,23,50,85,"5b88cfc537cbb6ce7e4cf00b79567df0989146aa","2020-04-13T20:00:00Z",9,164,16655,16655,16655,1,164,383,15,398,-39,-19,-23,-35,-44,17,-62,-58,"WV",638,9
2020-04-13,55,"Wisconsin",3428,154,2020-03-12,2020-03-19,NA,NA,2020-03-25,NA,2020-03-25,NA,"0",NA,NA,1,1,2020-03-17,NA,2020-03-25,NA,2020-03-25,NA,2020-03-27,2020-03-27,NA,2020-03-22,NA,2020-04-20,"0",NA,NA,NA,1,1,1,0,"0",88.76,5813568,65496,"4,538","3.2","11","36.5","51,815",3428,36769,273,442,993,175,264,NA,NA,NA,"e47a161cb51e95ae954f5980da5ab396b503ce05","2020-04-13T20:00:00Z",154,993,40470,40197,40197,10,19,853,87,940,-47,-23,-3,-42,-45,20,-44,-42,"WI",3428,155
2020-04-13,56,"Wyoming",275,1,2020-03-13,2020-03-19,2020-03-19,NA,NA,NA,NA,2020-04-28,"0",NA,2020-05-01,1,1,2020-03-19,NA,2020-03-19,2020-04-28,2020-03-19,NA,NA,NA,NA,NA,NA,2020-03-27,"0",NA,NA,2020-01-01,1,0,0,0,"0",5.91,577737,97813,"548","3.9","11.1","36.4","4,722",275,5689,NA,NA,41,NA,NA,NA,NA,138,"925408d55d0948b12058c56e5c0acd2eb3b0f93d","2020-04-13T20:00:00Z",1,41,5964,5964,5964,1,1,491,14,505,-39,-16,-25,-25,-36,15,-46,-31,"WY",275,1
2020-04-13,6,"California",23931,714,2020-03-04,NA,NA,NA,2020-03-19,NA,2020-03-19,NA,"0",NA,NA,1,0,2020-03-19,NA,2020-03-19,NA,2020-03-19,NA,2020-03-27,NA,NA,2020-04-02,NA,2020-03-23,"3/20/2020",2020-03-19,2020-04-22,2020-03-12,1,1,0,0,"1",241.65,39557045,163695,"151,278","5.5","12.8","33.3","262,240",22348,168534,13200,3015,NA,1178,NA,NA,NA,NA,"aa396d040ac6c94b3d80e0f82bfb7a57cf2eb4d1","2020-04-13T20:00:00Z",687,NA,204082,190882,190882,36,0,0,554,554,-45,-25,-36,-55,-52,22,-58,-48,"CA",24334,725
2020-04-13,66,"Guam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,770,NA,12,NA,2,NA,2,NA,58,"a50aa8b671df15e66b31e347fb6794ab66720cbe","2020-04-13T20:00:00Z",5,NA,903,903,903,0,0,77,0,77,NA,NA,NA,NA,NA,NA,NA,NA,"GU",719,6
2020-04-13,72,"Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,5960,1288,NA,NA,NA,NA,NA,NA,NA,"2e02e70aac0ed14a854e5bf23ecc53dc59ee0fce","2020-04-13T20:00:00Z",45,NA,8151,6863,6863,1,0,141,6,147,NA,NA,NA,NA,NA,NA,NA,NA,"PR",903,45
2020-04-13,72,"Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,-71,"PR",903,45
2020-04-13,78,"Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,322,2,NA,NA,NA,NA,NA,NA,43,"7d5d9e075195e6ae339cf80c000fc025bfebca71","2020-04-13T20:00:00Z",1,NA,375,373,373,0,0,23,0,23,NA,NA,NA,NA,NA,NA,NA,NA,"VI",51,1
2020-04-13,8,"Colorado",7691,306,2020-03-11,2020-03-23,NA,2020-03-12,2020-03-26,2020-04-27,2020-03-26,2020-05-01,"1",NA,2020-04-23,1,1,2020-03-17,NA,2020-03-17,NA,2020-03-17,NA,NA,NA,NA,2020-03-20,NA,2020-03-26,"3/20/2020",2020-03-23,2020-04-27,2020-03-20,0,0,0,0,"0",54.72,5695564,104094,"9,619","3.9","9.6","31.3","37,530",7684,29850,NA,842,1472,NA,NA,NA,NA,NA,"c1524362540b43dfbb856c0e11dcdba123b64be0","2020-04-13T20:00:00Z",304,1472,37534,37534,37534,30,96,1870,791,2661,-53,-32,-50,-64,-54,23,-55,-47,"CO",7691,308
2020-04-13,9,"Connecticut",13381,602,2020-03-10,2020-03-17,NA,2020-03-09,NA,NA,2020-03-23,NA,"0",2020-04-20,2020-04-03,1,1,2020-03-16,NA,2020-03-16,NA,2020-03-16,NA,2020-04-10,2020-03-20,2020-04-10,2020-03-12,NA,2020-03-27,"3/19/2020",NA,NA,2020-01-01,1,0,1,0,"1",644.54,3572665,5543,"3,033","5.5","10.4","36","30,543",13381,30928,NA,1760,NA,NA,NA,NA,NA,NA,"c71d686a95c48387544bce6a9fbeba963f66f34f","2020-04-13T20:00:00Z",602,NA,44309,44309,44309,48,0,1743,1346,3089,-57,-41,-52,-66,-56,26,-70,-54,"CT",13381,602
2020-04-14,1,"Alabama",3953,114,2020-03-13,2020-03-18,2020-03-20,2020-03-19,2020-04-04,2020-04-30,2020-03-28,2020-04-30,"0",NA,NA,1,1,2020-03-19,NA,2020-03-28,NA,2020-03-28,NA,NA,2020-04-03,NA,NA,NA,2020-03-23,"0",2020-03-19,2020-04-30,2020-03-16,1,1,0,0,"0",93.24,4887871,52420,"3,261","5.6","16.8","43.1","52,466",3876,29241,NA,NA,493,NA,210,NA,132,NA,"fdef67fc2526eb4972bb573db30ce225d2ac391e","2020-04-14T20:00:00Z",110,493,33117,33117,33117,11,36,3793,142,3935,-30,-8,3,-27,-40,16,-48,-44,"AL",3953,114
2020-04-14,10,"Delaware",1926,43,2020-03-13,2020-03-16,2020-04-06,NA,2020-03-24,NA,2020-03-24,NA,"1",NA,NA,1,1,2020-03-16,NA,2020-03-19,NA,2020-03-19,NA,2020-03-24,2020-03-24,NA,2020-03-24,NA,2020-03-27,"0",NA,NA,NA,1,1,1,1,"0",388.58,967171,2489,"921","5.7","12.5","41.3","8,874",1761,10543,NA,204,NA,NA,NA,NA,NA,277,"0b4aa321c592c1b78fe25c7303b5c9ff0bd9eaf2","2020-04-14T20:00:00Z",41,NA,12304,12304,12304,6,0,348,136,484,-36,-17,7,-49,-48,20,-56,-47,"DE",1926,43
